"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"NA","2995","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","NA","0","NA","10","10","NA","NA","NA","NA","10","NA","NA","NA","0","0","0","10","NA","0","0","0","0","10","NA","NA","NA","0","NA","0","NA","0","2","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","10","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","0","0","NA","NA","NA","10","NA","NA","NA","NA","0","NA","NA","NA","10","NA","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","0","NA","square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","10","2","10","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","1486","NA","1486","NA","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","NA","NA","NA","312232","313738","NA","NA","NA","NA","312735","NA","NA","NA","184869","NA","NA","317741","NA","NA","183382","NA","NA","320753","NA","NA","NA","3619","NA","NA","NA","3621","178334","NA","314242","NA","NA","NA","NA","NA","NA","NA","NA","178339","166070","NA","321248","NA","NA","NA","NA","NA","NA","NA","321250","NA","NA","NA","NA","NA","NA","NA","NA","320740","NA","197441","NA","NA","NA","NA","314741","NA","NA","NA","NA","NA","NA","NA","NA","312228","NA","Extended template","0","0","0","yes","1024","TOY"
"NA","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","NA","0","NA","11","11","NA","NA","NA","NA","11","NA","NA","NA","0","0","0","11","NA","0","0","0","0","11","NA","NA","NA","0","NA","0","NA","0","2","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","11","NA","NA","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","11","NA","0","0","NA","NA","NA","11","NA","NA","NA","NA","0","NA","NA","NA","11","NA","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","11","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","1486","NA","1486","NA","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","NA","NA","NA","323059","324565","NA","NA","NA","NA","323562","NA","NA","NA","184869","NA","NA","328568","NA","NA","183382","NA","NA","332066","NA","NA","NA","3619","NA","NA","NA","3621","178334","NA","325069","NA","NA","NA","NA","NA","NA","NA","NA","178339","166070","NA","332561","NA","NA","NA","NA","NA","NA","NA","332563","NA","NA","NA","NA","NA","NA","NA","NA","330067","NA","197441","NA","NA","NA","NA","325568","NA","NA","NA","NA","NA","NA","NA","NA","323055","NA","Extended template","0","0","0","yes","1024","SEA"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","0","NA","11","11","0","0","NA","NA","11","0","NA","NA","0","0","0","11","0","0","0","0","0","11","0","NA","NA","0","NA","0","NA","0","2","NA","11","NA","0","NA","0","NA","NA","0","NA","2","0","NA","11","NA","0","NA","NA","NA","NA","NA","11","0","NA","NA","NA","NA","NA","NA","NA","11","0","0","0","0","NA","NA","11","0","NA","0","NA","0","NA","NA","NA","11","0","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","0","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","342100","NA","NA","323059","324565","340093","341600","NA","NA","323562","340597","NA","NA","184869","334204","NA","328568","345604","NA","183382","332625","NA","332066","349103","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","342105","NA","340593","NA","NA","342600","NA","178339","166070","NA","332561","NA","349598","NA","NA","NA","NA","NA","332563","349600","NA","NA","NA","NA","NA","NA","NA","330067","347104","197441","336770","339815","NA","NA","325568","342605","NA","NA","NA","NA","NA","NA","NA","323055","339815","Extended template","0","0","0","yes","1024","JURY"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","1","0","NA","11","11","1","1","NA","NA","11","1","NA","NA","0","0","0","11","1","0","0","0","0","11","1","NA","NA","0","NA","0","NA","0","2","NA","11","NA","1","NA","1","NA","NA","1","NA","2","0","NA","11","NA","1","NA","NA","NA","NA","NA","11","1","NA","NA","NA","NA","NA","NA","NA","11","1","0","0","1","NA","NA","11","1","NA","1","NA","0","NA","NA","NA","11","1","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","1","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","354204","NA","NA","323059","324565","352198","353704","NA","NA","323562","352701","NA","NA","184869","334204","NA","328568","357707","NA","183382","332625","NA","332066","361220","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","354208","NA","352698","NA","NA","354703","NA","178339","166070","NA","332561","NA","361715","NA","NA","NA","NA","NA","332563","361717","NA","NA","NA","NA","NA","NA","NA","330067","361206","197441","336770","351919","NA","NA","325568","354708","NA","349604","NA","NA","NA","NA","NA","323055","351918","Extended template","0","0","0","yes","1024","KISS"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","2","0","NA","11","11","2","2","NA","NA","11","2","NA","NA","0","0","0","11","2","0","0","0","0","11","2","NA","NA","0","NA","0","NA","0","2","NA","11","NA","2","NA","2","NA","NA","2","NA","2","0","NA","11","NA","2","NA","NA","NA","NA","NA","11","2","NA","NA","NA","NA","NA","NA","NA","11","2","0","0","2","NA","NA","11","2","NA","2","NA","0","NA","NA","NA","11","2","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","2","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","366318","NA","NA","323059","324565","364310","365817","NA","NA","323562","364813","NA","NA","184869","334204","NA","328568","369821","NA","183382","332625","NA","332066","373320","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","366322","NA","364810","NA","NA","366817","NA","178339","166070","NA","332561","NA","373815","NA","NA","NA","NA","NA","332563","373817","NA","NA","NA","NA","NA","NA","NA","330067","371321","197441","336770","364036","NA","NA","325568","366822","NA","361722","NA","NA","NA","NA","NA","323055","364036","Extended template","0","0","0","yes","1024","INFANT"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","3","0","NA","11","11","3","3","NA","NA","11","3","NA","NA","0","0","0","11","3","0","0","0","0","11","3","NA","NA","0","NA","0","NA","0","2","NA","11","NA","3","NA","3","NA","NA","3","NA","2","0","NA","11","NA","3","NA","NA","NA","NA","NA","11","3","NA","NA","NA","NA","NA","NA","NA","11","3","0","0","3","NA","NA","11","3","NA","3","NA","0","NA","NA","NA","11","3","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","3","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","378418","NA","NA","323059","324565","376410","377917","NA","NA","323562","376913","NA","NA","184869","334204","NA","328568","381921","NA","183382","332625","NA","332066","385436","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","378422","NA","376910","NA","NA","378917","NA","178339","166070","NA","332561","NA","385931","NA","NA","NA","NA","NA","332563","385933","NA","NA","NA","NA","NA","NA","NA","330067","385421","197441","336770","376134","NA","NA","325568","378922","NA","373821","NA","NA","NA","NA","NA","323055","376134","Extended template","0","0","0","yes","1024","MOVE"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","4","0","NA","11","11","4","4","NA","NA","11","4","NA","NA","0","0","0","11","4","0","0","0","0","11","4","NA","NA","0","NA","0","NA","0","2","NA","11","NA","4","NA","4","NA","NA","4","NA","2","0","NA","11","NA","4","NA","NA","NA","NA","NA","11","4","NA","NA","NA","NA","NA","NA","NA","11","4","0","0","4","NA","NA","11","4","NA","4","NA","0","NA","NA","NA","11","4","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","4","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","390537","NA","NA","323059","324565","388530","390036","NA","NA","323562","389033","NA","NA","184869","334204","NA","328568","394040","NA","183382","332625","NA","332066","397538","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","390541","NA","389030","NA","NA","391036","NA","178339","166070","NA","332561","NA","398033","NA","NA","NA","NA","NA","332563","398035","NA","NA","NA","NA","NA","NA","NA","330067","395539","197441","336770","388251","NA","NA","325568","391040","NA","385937","NA","NA","NA","NA","NA","323055","388250","Extended template","0","0","0","yes","1024","RADICAL"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","5","0","NA","11","11","5","5","NA","NA","11","5","NA","NA","0","0","0","11","5","0","0","0","0","11","5","NA","NA","0","NA","0","NA","0","2","NA","11","NA","5","NA","5","NA","NA","5","NA","2","0","NA","11","NA","5","NA","NA","NA","NA","NA","11","5","NA","NA","NA","NA","NA","NA","NA","11","5","0","0","5","NA","NA","11","5","NA","5","NA","0","NA","NA","NA","11","5","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","5","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","402639","NA","NA","323059","324565","400631","402138","NA","NA","323562","401134","NA","NA","184869","334204","NA","328568","406142","NA","183382","332625","NA","332066","409640","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","402643","NA","401131","NA","NA","403138","NA","178339","166070","NA","332561","NA","410135","NA","NA","NA","NA","NA","332563","410137","NA","NA","NA","NA","NA","NA","NA","330067","406641","197441","336770","400353","NA","NA","325568","403142","NA","398040","NA","NA","NA","NA","NA","323055","400353","Extended template","0","0","0","yes","1024","LEISURE"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","6","0","NA","11","11","6","6","NA","NA","11","6","NA","NA","0","0","0","11","6","0","0","0","0","11","6","NA","NA","0","NA","0","NA","0","2","NA","11","NA","6","NA","6","NA","NA","6","NA","2","0","NA","11","NA","6","NA","NA","NA","NA","NA","11","6","NA","NA","NA","NA","NA","NA","NA","11","6","0","0","6","NA","NA","11","6","NA","6","NA","0","NA","NA","NA","11","6","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","6","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","414726","NA","NA","323059","324565","412718","414225","NA","NA","323562","413221","NA","NA","184869","334204","NA","328568","418229","NA","183382","332625","NA","332066","421727","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","414730","NA","413218","NA","NA","415225","NA","178339","166070","NA","332561","NA","422222","NA","NA","NA","NA","NA","332563","422224","NA","NA","NA","NA","NA","NA","NA","330067","418728","197441","336770","412460","NA","NA","325568","415230","NA","410141","NA","NA","NA","NA","NA","323055","412459","Extended template","0","0","0","yes","1024","LIFT"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","7","0","NA","11","11","7","7","NA","NA","11","7","NA","NA","0","0","0","11","7","0","0","0","0","11","7","NA","NA","0","NA","0","NA","0","2","NA","11","NA","7","NA","7","NA","NA","7","NA","2","0","NA","11","NA","7","NA","NA","NA","NA","NA","11","7","NA","NA","NA","NA","NA","NA","NA","11","7","0","0","7","NA","NA","11","7","NA","7","NA","0","NA","NA","NA","11","7","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","7","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","426828","NA","NA","323059","324565","424821","426328","NA","NA","323562","425324","NA","NA","184869","334204","NA","328568","430331","NA","183382","332625","NA","332066","433830","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","426832","NA","425321","NA","NA","427327","NA","178339","166070","NA","332561","NA","434325","NA","NA","NA","NA","NA","332563","434327","NA","NA","NA","NA","NA","NA","NA","330067","431831","197441","336770","424545","NA","NA","325568","427332","NA","422229","NA","NA","NA","NA","NA","323055","424545","Extended template","0","0","0","yes","1024","OFFICER"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","8","0","NA","11","11","8","8","NA","NA","11","8","NA","NA","0","0","0","11","8","0","0","0","0","11","8","NA","NA","0","NA","0","NA","0","2","NA","11","NA","8","NA","8","NA","NA","8","NA","2","0","NA","11","NA","8","NA","NA","NA","NA","NA","11","8","NA","NA","NA","NA","NA","NA","NA","11","8","0","0","8","NA","NA","11","8","NA","8","NA","0","NA","NA","NA","11","8","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","8","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","438928","NA","NA","323059","324565","436922","438428","NA","NA","323562","437425","NA","NA","184869","334204","NA","328568","442431","NA","183382","332625","NA","332066","445930","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","438932","NA","437422","NA","NA","439427","NA","178339","166070","NA","332561","NA","446425","NA","NA","NA","NA","NA","332563","446427","NA","NA","NA","NA","NA","NA","NA","330067","442931","197441","336770","436646","NA","NA","325568","439432","NA","434331","NA","NA","NA","NA","NA","323055","436646","Extended template","0","0","0","yes","1024","QUOTE"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","9","0","NA","11","11","9","9","NA","NA","11","9","NA","NA","0","0","0","11","9","0","0","0","0","11","9","NA","NA","0","NA","0","NA","0","2","NA","11","NA","9","NA","9","NA","NA","9","NA","2","0","NA","11","NA","9","NA","NA","NA","NA","NA","11","9","NA","NA","NA","NA","NA","NA","NA","11","9","0","0","9","NA","NA","11","9","NA","9","NA","0","NA","NA","NA","11","9","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","9","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","451033","NA","NA","323059","324565","449025","450533","NA","NA","323562","449528","NA","NA","184869","334204","NA","328568","454536","NA","183382","332625","NA","332066","458034","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","451037","NA","449525","NA","NA","451532","NA","178339","166070","NA","332561","NA","458529","NA","NA","NA","NA","NA","332563","458531","NA","NA","NA","NA","NA","NA","NA","330067","455035","197441","336770","448745","NA","NA","325568","451537","NA","446431","NA","NA","NA","NA","NA","323055","448745","Extended template","0","0","0","yes","1024","GLOBE"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","10","0","NA","11","11","10","10","NA","NA","11","10","NA","NA","0","0","0","11","10","0","0","0","0","11","10","NA","NA","0","NA","0","NA","0","2","NA","11","NA","10","NA","10","NA","NA","10","NA","2","0","NA","11","NA","10","NA","NA","NA","NA","NA","11","10","NA","NA","NA","NA","NA","NA","NA","11","10","0","0","10","NA","NA","11","10","NA","10","NA","0","NA","NA","NA","11","10","Mon Jan 13 15:28:08 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","10","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/PracticeRunData/subject-4.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","1233","NA","1486","1578","NA","NA","NA","1429","NA","NA","NA","NA","NA","NA","1233","NA","2","legacy","1024","2","48000","-16","experiment","4","even","167500","463133","NA","NA","323059","324565","461126","462633","NA","NA","323562","461629","NA","NA","184869","334204","NA","328568","466636","NA","183382","332625","NA","332066","470134","NA","NA","3619","NA","338004","NA","3621","178334","NA","325069","NA","463137","NA","461626","NA","NA","463632","NA","178339","166070","NA","332561","NA","470629","NA","NA","NA","NA","NA","332563","470631","NA","NA","NA","NA","NA","NA","NA","330067","468135","197441","336770","460853","NA","NA","325568","463637","NA","458536","NA","NA","NA","NA","NA","323055","460852","Extended template","0","0","0","yes","1024","UPSET"
