"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Inline_Fixation","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_3","count_blank_screen_4","count_blank_screen_5","count_blink_screen","count_blink_screen_1","count_blink_screen_2","count_block_loop","count_calibrate","count_calibrate_2","count_calibrate_3","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eyetracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inlin_blink","count_inline_blink","count_inline_blink_1","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_keyboard_response","count_log_end_of_practice","count_log_end_of_test","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_6","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_press_key","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stimulus_test","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_6","response_press_key","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_6","response_time_press_key","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Inline_Fixation","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_3","time_blank_screen_4","time_blank_screen_5","time_blink_screen","time_blink_screen_1","time_blink_screen_2","time_block_loop","time_calibrate","time_calibrate_2","time_calibrate_3","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eyetracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inlin_blink","time_inline_blink","time_inline_blink_1","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_keyboard_response","time_log_end_of_practice","time_log_end_of_test","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_6","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_press_key","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stimulus_test","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"NA","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","NA","0","NA","10","10","NA","NA","NA","NA","10","NA","NA","NA","0","0","0","10","NA","0","0","0","0","10","NA","NA","NA","0","NA","0","NA","0","2","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","10","NA","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","0","0","NA","NA","NA","10","NA","NA","NA","NA","0","NA","NA","NA","10","NA","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","10","2","10","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","29110","NA","29110","NA","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","NA","NA","NA","577395","578903","NA","NA","NA","NA","577899","NA","NA","NA","385924","NA","NA","582908","NA","NA","356813","NA","NA","586407","NA","NA","NA","4114","NA","NA","NA","4128","351764","NA","579407","NA","NA","NA","NA","NA","NA","NA","NA","351769","331657","NA","586902","NA","NA","NA","NA","NA","NA","NA","586904","NA","NA","NA","NA","NA","NA","NA","NA","583407","NA","462766","NA","NA","NA","NA","579908","NA","NA","NA","NA","NA","NA","NA","NA","577391","NA","Extended template","0","0","0","yes","1024","SUN"
"NA","2995","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","NA","0","NA","11","11","NA","NA","NA","NA","11","NA","NA","NA","0","0","0","11","NA","0","0","0","0","11","NA","NA","NA","0","NA","0","NA","0","2","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","2","0","NA","11","NA","NA","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","11","NA","0","0","NA","NA","NA","11","NA","NA","NA","NA","0","NA","NA","NA","11","NA","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","11","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","NA","29110","NA","29110","NA","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","NA","NA","NA","588711","590219","NA","NA","NA","NA","589215","NA","NA","NA","385924","NA","NA","594223","NA","NA","356813","NA","NA","597240","NA","NA","NA","4114","NA","NA","NA","4128","351764","NA","590723","NA","NA","NA","NA","NA","NA","NA","NA","351769","331657","NA","597735","NA","NA","NA","NA","NA","NA","NA","597737","NA","NA","NA","NA","NA","NA","NA","NA","597222","NA","462766","NA","NA","NA","NA","591222","NA","NA","NA","NA","NA","NA","NA","NA","588707","NA","Extended template","0","0","0","yes","1024","FOX"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","0","NA","11","11","0","0","NA","NA","11","0","NA","NA","0","0","0","11","0","0","0","0","0","11","0","NA","NA","0","NA","0","NA","0","2","NA","11","NA","0","NA","0","NA","NA","0","NA","2","0","NA","11","NA","0","NA","NA","NA","NA","NA","11","0","NA","NA","NA","NA","NA","NA","NA","11","0","0","0","0","NA","NA","11","0","NA","0","NA","0","NA","NA","NA","11","0","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","0","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","636143","NA","NA","588711","590219","634135","635643","NA","NA","589215","634639","NA","NA","385924","619764","NA","594223","639648","NA","356813","597798","NA","597240","643155","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","636148","NA","634635","NA","NA","636643","NA","351769","331657","NA","597735","NA","643650","NA","NA","NA","NA","NA","597737","643652","NA","NA","NA","NA","NA","NA","NA","597222","643148","462766","629055","633860","NA","NA","591222","636648","NA","NA","NA","NA","NA","NA","NA","588707","633860","Extended template","0","0","0","yes","1024","TACTICS"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","1","0","NA","11","11","1","1","NA","NA","11","1","NA","NA","0","0","0","11","1","0","0","0","0","11","1","NA","NA","0","NA","0","NA","0","2","NA","11","NA","1","NA","1","NA","NA","1","NA","2","0","NA","11","NA","1","NA","NA","NA","NA","NA","11","1","NA","NA","NA","NA","NA","NA","NA","11","1","0","0","1","NA","NA","11","1","NA","1","NA","0","NA","NA","NA","11","1","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","1","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","648248","NA","NA","588711","590219","646240","647748","NA","NA","589215","646744","NA","NA","385924","619764","NA","594223","651753","NA","356813","597798","NA","597240","655252","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","648253","NA","646740","NA","NA","648748","NA","351769","331657","NA","597735","NA","655747","NA","NA","NA","NA","NA","597737","655749","NA","NA","NA","NA","NA","NA","NA","597222","653252","462766","629055","645963","NA","NA","591222","648753","NA","643657","NA","NA","NA","NA","NA","588707","645963","Extended template","0","0","0","yes","1024","YIELD"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","2","0","NA","11","11","2","2","NA","NA","11","2","NA","NA","0","0","0","11","2","0","0","0","0","11","2","NA","NA","0","NA","0","NA","0","2","NA","11","NA","2","NA","2","NA","NA","2","NA","2","0","NA","11","NA","2","NA","NA","NA","NA","NA","11","2","NA","NA","NA","NA","NA","NA","NA","11","2","0","0","2","NA","NA","11","2","NA","2","NA","0","NA","NA","NA","11","2","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","2","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","660345","NA","NA","588711","590219","658337","659845","NA","NA","589215","658841","NA","NA","385924","619764","NA","594223","663850","NA","356813","597798","NA","597240","667357","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","660350","NA","658837","NA","NA","660845","NA","351769","331657","NA","597735","NA","667852","NA","NA","NA","NA","NA","597737","667854","NA","NA","NA","NA","NA","NA","NA","597222","667349","462766","629055","658058","NA","NA","591222","660850","NA","655753","NA","NA","NA","NA","NA","588707","658058","Extended template","0","0","0","yes","1024","JEAN"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","3","0","NA","11","11","3","3","NA","NA","11","3","NA","NA","0","0","0","11","3","0","0","0","0","11","3","NA","NA","0","NA","0","NA","0","2","NA","11","NA","3","NA","3","NA","NA","3","NA","2","0","NA","11","NA","3","NA","NA","NA","NA","NA","11","3","NA","NA","NA","NA","NA","NA","NA","11","3","0","0","3","NA","NA","11","3","NA","3","NA","0","NA","NA","NA","11","3","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","3","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","672447","NA","NA","588711","590219","670439","671947","NA","NA","589215","670943","NA","NA","385924","619764","NA","594223","675952","NA","356813","597798","NA","597240","679457","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","672452","NA","670939","NA","NA","672947","NA","351769","331657","NA","597735","NA","679952","NA","NA","NA","NA","NA","597737","679954","NA","NA","NA","NA","NA","NA","NA","597222","679452","462766","629055","670163","NA","NA","591222","672952","NA","667858","NA","NA","NA","NA","NA","588707","670163","Extended template","0","0","0","yes","1024","NATION"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","4","0","NA","11","11","4","4","NA","NA","11","4","NA","NA","0","0","0","11","4","0","0","0","0","11","4","NA","NA","0","NA","0","NA","0","2","NA","11","NA","4","NA","4","NA","NA","4","NA","2","0","NA","11","NA","4","NA","NA","NA","NA","NA","11","4","NA","NA","NA","NA","NA","NA","NA","11","4","0","0","4","NA","NA","11","4","NA","4","NA","0","NA","NA","NA","11","4","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","4","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","684543","NA","NA","588711","590219","682535","684043","NA","NA","589215","683039","NA","NA","385924","619764","NA","594223","688048","NA","356813","597798","NA","597240","691556","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","684548","NA","683035","NA","NA","685043","NA","351769","331657","NA","597735","NA","692051","NA","NA","NA","NA","NA","597737","692053","NA","NA","NA","NA","NA","NA","NA","597222","691547","462766","629055","682261","NA","NA","591222","685048","NA","679959","NA","NA","NA","NA","NA","588707","682261","Extended template","0","0","0","yes","1024","FUND"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","5","0","NA","11","11","5","5","NA","NA","11","5","NA","NA","0","0","0","11","5","0","0","0","0","11","5","NA","NA","0","NA","0","NA","0","2","NA","11","NA","5","NA","5","NA","NA","5","NA","2","0","NA","11","NA","5","NA","NA","NA","NA","NA","11","5","NA","NA","NA","NA","NA","NA","NA","11","5","0","0","5","NA","NA","11","5","NA","5","NA","0","NA","NA","NA","11","5","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","5","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","696651","NA","NA","588711","590219","694643","696151","NA","NA","589215","695147","NA","NA","385924","619764","NA","594223","700155","NA","356813","597798","NA","597240","703655","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","696655","NA","695143","NA","NA","697151","NA","351769","331657","NA","597735","NA","704150","NA","NA","NA","NA","NA","597737","704152","NA","NA","NA","NA","NA","NA","NA","597222","700656","462766","629055","694363","NA","NA","591222","697156","NA","692057","NA","NA","NA","NA","NA","588707","694363","Extended template","0","0","0","yes","1024","CASH"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","6","0","NA","11","11","6","6","NA","NA","11","6","NA","NA","0","0","0","11","6","0","0","0","0","11","6","NA","NA","0","NA","0","NA","0","2","NA","11","NA","6","NA","6","NA","NA","6","NA","2","0","NA","11","NA","6","NA","NA","NA","NA","NA","11","6","NA","NA","NA","NA","NA","NA","NA","11","6","0","0","6","NA","NA","11","6","NA","6","NA","0","NA","NA","NA","11","6","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","6","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","708746","NA","NA","588711","590219","706738","708246","NA","NA","589215","707242","NA","NA","385924","619764","NA","594223","712251","NA","356813","597798","NA","597240","715750","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","708751","NA","707238","NA","NA","709246","NA","351769","331657","NA","597735","NA","716245","NA","NA","NA","NA","NA","597737","716247","NA","NA","NA","NA","NA","NA","NA","597222","712750","462766","629055","706464","NA","NA","591222","709251","NA","704157","NA","NA","NA","NA","NA","588707","706463","Extended template","0","0","0","yes","1024","LAWYER"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","7","0","NA","11","11","7","7","NA","NA","11","7","NA","NA","0","0","0","11","7","0","0","0","0","11","7","NA","NA","0","NA","0","NA","0","2","NA","11","NA","7","NA","7","NA","NA","7","NA","2","0","NA","11","NA","7","NA","NA","NA","NA","NA","11","7","NA","NA","NA","NA","NA","NA","NA","11","7","0","0","7","NA","NA","11","7","NA","7","NA","0","NA","NA","NA","11","7","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","7","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","720842","NA","NA","588711","590219","718834","720342","NA","NA","589215","719338","NA","NA","385924","619764","NA","594223","724347","NA","356813","597798","NA","597240","727846","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","720847","NA","719334","NA","NA","721342","NA","351769","331657","NA","597735","NA","728341","NA","NA","NA","NA","NA","597737","728343","NA","NA","NA","NA","NA","NA","NA","597222","724846","462766","629055","718559","NA","NA","591222","721347","NA","716251","NA","NA","NA","NA","NA","588707","718558","Extended template","0","0","0","yes","1024","NERVE"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","8","0","NA","11","11","8","8","NA","NA","11","8","NA","NA","0","0","0","11","8","0","0","0","0","11","8","NA","NA","0","NA","0","NA","0","2","NA","11","NA","8","NA","8","NA","NA","8","NA","2","0","NA","11","NA","8","NA","NA","NA","NA","NA","11","8","NA","NA","NA","NA","NA","NA","NA","11","8","0","0","8","NA","NA","11","8","NA","8","NA","0","NA","NA","NA","11","8","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","8","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","732935","NA","NA","588711","590219","730927","732435","NA","NA","589215","731431","NA","NA","385924","619764","NA","594223","736440","NA","356813","597798","NA","597240","739956","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","732940","NA","731427","NA","NA","733435","NA","351769","331657","NA","597735","NA","740451","NA","NA","NA","NA","NA","597737","740453","NA","NA","NA","NA","NA","NA","NA","597222","739939","462766","629055","730651","NA","NA","591222","733440","NA","728347","NA","NA","NA","NA","NA","588707","730651","Extended template","0","0","0","yes","1024","LAWN"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","9","0","NA","11","11","9","9","NA","NA","11","9","NA","NA","0","0","0","11","9","0","0","0","0","11","9","NA","NA","0","NA","0","NA","0","2","NA","11","NA","9","NA","9","NA","NA","9","NA","2","0","NA","11","NA","9","NA","NA","NA","NA","NA","11","9","NA","NA","NA","NA","NA","NA","NA","11","9","0","0","9","NA","NA","11","9","NA","9","NA","0","NA","NA","NA","11","9","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","9","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","745030","NA","NA","588711","590219","743022","744530","NA","NA","589215","743526","NA","NA","385924","619764","NA","594223","748535","NA","356813","597798","NA","597240","752034","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","745035","NA","743522","NA","NA","745530","NA","351769","331657","NA","597735","NA","752529","NA","NA","NA","NA","NA","597737","752531","NA","NA","NA","NA","NA","NA","NA","597222","749035","462766","629055","742764","NA","NA","591222","745535","NA","740457","NA","NA","NA","NA","NA","588707","742764","Extended template","0","0","0","yes","1024","LABEL"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","10","0","NA","11","11","10","10","NA","NA","11","10","NA","NA","0","0","0","11","10","0","0","0","0","11","10","NA","NA","0","NA","0","NA","0","2","NA","11","NA","10","NA","10","NA","NA","10","NA","2","0","NA","11","NA","10","NA","NA","NA","NA","NA","11","10","NA","NA","NA","NA","NA","NA","NA","11","10","0","0","10","NA","NA","11","10","NA","10","NA","0","NA","NA","NA","11","10","Tue Jan 14 15:24:45 2020","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/eyelink/Desktop/Prod_SOA/prod_soa1","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","10","2","11","/Users/eyelink/Desktop/Prod_SOA/prod_soa1/Participant Data/PS001.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","space","NA","3003","NA","29110","21965","NA","NA","NA","9274","NA","NA","NA","NA","NA","NA","3003","NA","2","legacy","1024","2","48000","-16","experiment","1","odd","340932","757127","NA","NA","588711","590219","755119","756627","NA","NA","589215","755623","NA","NA","385924","619764","NA","594223","760632","NA","356813","597798","NA","597240","764139","NA","NA","4114","NA","632059","NA","4128","351764","NA","590723","NA","757132","NA","755619","NA","NA","757627","NA","351769","331657","NA","597735","NA","764634","NA","NA","NA","NA","NA","597737","764636","NA","NA","NA","NA","NA","NA","NA","597222","764132","462766","629055","754843","NA","NA","591222","757632","NA","752535","NA","NA","NA","NA","NA","588707","754843","Extended template","0","0","0","yes","1024","NEST"
