"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_blank_screen","count_blank_screen_1","count_blank_screen_2","count_blank_screen_2_1","count_blank_screen_4","count_blink_screen","count_blink_screen_3","count_blink_screen_3_1","count_block_loop","count_calibrate","count_calibrate_1","count_calibrate_2","count_delay","count_delay_1","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_end_of_trial_1","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimental_loop_1","count_experimenter","count_eytracking_init","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_fixation_NT_2","count_inline_blink","count_inline_blink_1","count_inline_fixation","count_inline_fixation_1","count_inline_stimulus","count_inline_stimulus_1","count_instruction_cue","count_instructions","count_key_press","count_keyboard_response","count_log_end_of_trial","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_logger_1_1","count_new_loop","count_new_pygaze_log","count_new_pygaze_log_1","count_new_pygaze_start_recording","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_plus_instruction","count_post_cue","count_post_cue_1","count_practice_loop","count_record_study","count_reset_feedback","count_sketchpad","count_stimuli","count_stimuli_1","count_stop_study","count_stop_test","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","count_trial_sequence_1_1","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_key_press","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_key_press","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_blank_screen","time_blank_screen_1","time_blank_screen_2","time_blank_screen_2_1","time_blank_screen_4","time_blink_screen","time_blink_screen_3","time_blink_screen_3_1","time_block_loop","time_calibrate","time_calibrate_1","time_calibrate_2","time_delay","time_delay_1","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_end_of_trial_1","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimental_loop_1","time_experimenter","time_eytracking_init","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_fixation_NT_2","time_inline_blink","time_inline_blink_1","time_inline_fixation","time_inline_fixation_1","time_inline_stimulus","time_inline_stimulus_1","time_instruction_cue","time_instructions","time_key_press","time_keyboard_response","time_log_end_of_trial","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_logger_1_1","time_new_loop","time_new_pygaze_log","time_new_pygaze_log_1","time_new_pygaze_start_recording","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_plus_instruction","time_post_cue","time_post_cue_1","time_practice_loop","time_record_study","time_reset_feedback","time_sketchpad","time_stimuli","time_stimuli_1","time_stop_study","time_stop_test","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","time_trial_sequence_1_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"NA","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","10","10","NA","NA","NA","10","NA","NA","NA","0","0","0","10","NA","0","0","0","0","10","NA","NA","NA","0","NA","0","NA","0","2","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","2","0","0","NA","10","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","NA","0","NA","NA","NA","10","NA","NA","NA","0","NA","NA","NA","10","NA","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","10","2","10","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","q","NA","q","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","2394","NA","2394","NA","NA","NA","NA","611","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","453637","455145","NA","NA","NA","454141","NA","NA","NA","28613","NA","NA","459148","NA","NA","26218","NA","NA","462648","NA","NA","NA","4170","NA","NA","NA","4189","21170","NA","455649","NA","NA","NA","NA","NA","NA","NA","NA","21176","9697","NA","NA","463143","NA","NA","NA","NA","NA","463145","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","459649","NA","340236","NA","NA","NA","456148","NA","NA","NA","NA","NA","NA","NA","453632","NA","Extended template","0","0","0","yes","1024","CAT"
"NA","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","NA","NA","NA","11","NA","NA","NA","0","0","0","11","NA","0","0","0","0","11","NA","NA","NA","0","NA","0","NA","0","2","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","NA","0","NA","NA","NA","11","NA","NA","NA","0","NA","NA","NA","11","NA","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","11","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","q","NA","q","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","2394","NA","2394","NA","NA","NA","NA","611","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","NA","NA","NA","465444","NA","NA","NA","28613","NA","NA","470450","NA","NA","26218","NA","NA","473950","NA","NA","NA","4170","NA","NA","NA","4189","21170","NA","466952","NA","NA","NA","NA","NA","NA","NA","NA","21176","9697","NA","NA","474445","NA","NA","NA","NA","NA","474447","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","471950","NA","340236","NA","NA","NA","467451","NA","NA","NA","NA","NA","NA","NA","464936","NA","Extended template","0","0","0","yes","1024","SEA"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","0","NA","0","11","0","NA","NA","0","0","0","11","0","0","0","0","0","11","0","NA","NA","0","NA","0","NA","0","2","NA","11","NA","0","0","NA","0","NA","0","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","0","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","11","0","0","0","NA","NA","11","0","0","NA","0","NA","NA","NA","11","0","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","0","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","485998","NA","487506","465444","486502","NA","NA","28613","NA","481164","470450","491511","NA","26218","474507","NA","473950","495029","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","488011","486498","NA","488006","NA","488506","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","495526","NA","495524","NA","NA","NA","NA","NA","NA","NA","NA","471950","495011","340236","485786","NA","NA","467451","488511","NA","NA","NA","NA","NA","NA","464936","485785","Extended template","0","0","0","yes","1024","CREW"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","1","NA","1","11","1","NA","NA","0","0","0","11","1","0","0","0","0","11","1","NA","NA","0","NA","0","NA","0","2","NA","11","NA","1","1","NA","1","NA","1","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","1","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","11","1","0","1","NA","NA","11","1","1","NA","0","NA","NA","NA","11","1","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","1","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","498040","NA","499548","465444","498544","NA","NA","28613","NA","481164","470450","503553","NA","26218","474507","NA","473950","507052","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","500053","498540","NA","500048","NA","500548","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","507549","NA","507547","NA","NA","NA","NA","NA","NA","NA","NA","471950","505052","340236","497828","NA","NA","467451","500553","495530","NA","NA","NA","NA","NA","464936","497827","Extended template","0","0","0","yes","1024","JUNIOR"
"9","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","2","NA","2","11","2","NA","NA","0","0","0","11","2","0","0","0","0","11","2","NA","NA","0","NA","0","NA","0","2","NA","11","NA","2","2","NA","2","NA","2","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","2","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","11","2","0","2","NA","NA","11","2","2","NA","0","NA","NA","NA","11","2","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","2","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","510056","NA","511564","465444","510560","NA","NA","28613","NA","481164","470450","515569","NA","26218","474507","NA","473950","519068","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","512069","510556","NA","512064","NA","512564","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","519565","NA","519563","NA","NA","NA","NA","NA","NA","NA","NA","471950","517068","340236","509845","NA","NA","467451","512569","507553","NA","NA","NA","NA","NA","464936","509844","Extended template","0","0","0","yes","1024","UPRIGHT"
"9","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","3","NA","3","11","3","NA","NA","0","0","0","11","3","0","0","0","0","11","3","NA","NA","0","NA","0","NA","0","2","NA","11","NA","3","3","NA","3","NA","3","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","3","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","11","3","0","3","NA","NA","11","3","3","NA","0","NA","NA","NA","11","3","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","3","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","522074","NA","523583","465444","522579","NA","NA","28613","NA","481164","470450","527588","NA","26218","474507","NA","473950","531087","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","524088","522575","NA","524083","NA","524583","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","531584","NA","531582","NA","NA","NA","NA","NA","NA","NA","NA","471950","529088","340236","521861","NA","NA","467451","524588","519570","NA","NA","NA","NA","NA","464936","521861","Extended template","0","0","0","yes","1024","ABSENCE"
"7","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","4","NA","4","11","4","NA","NA","0","0","0","11","4","0","0","0","0","11","4","NA","NA","0","NA","0","NA","0","2","NA","11","NA","4","4","NA","4","NA","4","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","4","NA","4","NA","NA","NA","NA","NA","NA","NA","NA","11","4","0","4","NA","NA","11","4","4","NA","0","NA","NA","NA","11","4","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","4","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","534095","NA","535603","465444","534599","NA","NA","28613","NA","481164","470450","539608","NA","26218","474507","NA","473950","543113","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","536108","534595","NA","536103","NA","536603","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","543610","NA","543608","NA","NA","NA","NA","NA","NA","NA","NA","471950","543108","340236","533882","NA","NA","467451","536608","531588","NA","NA","NA","NA","NA","464936","533881","Extended template","0","0","0","yes","1024","LAUGH"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","5","NA","5","11","5","NA","NA","0","0","0","11","5","0","0","0","0","11","5","NA","NA","0","NA","0","NA","0","2","NA","11","NA","5","5","NA","5","NA","5","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","5","NA","5","NA","NA","NA","NA","NA","NA","NA","NA","11","5","0","5","NA","NA","11","5","5","NA","0","NA","NA","NA","11","5","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","5","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","546122","NA","547630","465444","546626","NA","NA","28613","NA","481164","470450","551635","NA","26218","474507","NA","473950","555134","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","548135","546622","NA","548130","NA","548630","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","555631","NA","555629","NA","NA","NA","NA","NA","NA","NA","NA","471950","552135","340236","545909","NA","NA","467451","548635","543614","NA","NA","NA","NA","NA","464936","545908","Extended template","0","0","0","yes","1024","JOINT"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","6","NA","6","11","6","NA","NA","0","0","0","11","6","0","0","0","0","11","6","NA","NA","0","NA","0","NA","0","2","NA","11","NA","6","6","NA","6","NA","6","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","6","NA","6","NA","NA","NA","NA","NA","NA","NA","NA","11","6","0","6","NA","NA","11","6","6","NA","0","NA","NA","NA","11","6","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","6","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","558139","NA","559647","465444","558643","NA","NA","28613","NA","481164","470450","563652","NA","26218","474507","NA","473950","567163","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","560152","558639","NA","560147","NA","560647","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","567660","NA","567658","NA","NA","NA","NA","NA","NA","NA","NA","471950","567152","340236","557926","NA","NA","467451","560652","555635","NA","NA","NA","NA","NA","464936","557926","Extended template","0","0","0","yes","1024","GRASS"
"7","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","7","NA","7","11","7","NA","NA","0","0","0","11","7","0","0","0","0","11","7","NA","NA","0","NA","0","NA","0","2","NA","11","NA","7","7","NA","7","NA","7","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","7","NA","7","NA","NA","NA","NA","NA","NA","NA","NA","11","7","0","7","NA","NA","11","7","7","NA","0","NA","NA","NA","11","7","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","7","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","570170","NA","571678","465444","570674","NA","NA","28613","NA","481164","470450","575683","NA","26218","474507","NA","473950","579196","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","572183","570670","NA","572178","NA","572678","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","579693","NA","579691","NA","NA","NA","NA","NA","NA","NA","NA","471950","579182","340236","569957","NA","NA","467451","572683","567664","NA","NA","NA","NA","NA","464936","569957","Extended template","0","0","0","yes","1024","GOLF"
"9","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","8","NA","8","11","8","NA","NA","0","0","0","11","8","0","0","0","0","11","8","NA","NA","0","NA","0","NA","0","2","NA","11","NA","8","8","NA","8","NA","8","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","8","NA","8","NA","NA","NA","NA","NA","NA","NA","NA","11","8","0","8","NA","NA","11","8","8","NA","0","NA","NA","NA","11","8","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","8","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","582201","NA","583709","465444","582705","NA","NA","28613","NA","481164","470450","587714","NA","26218","474507","NA","473950","591213","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","584214","582701","NA","584209","NA","584709","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","591710","NA","591708","NA","NA","NA","NA","NA","NA","NA","NA","471950","589213","340236","581988","NA","NA","467451","584714","579698","NA","NA","NA","NA","NA","464936","581987","Extended template","0","0","0","yes","1024","VARIABLE"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","9","NA","9","11","9","NA","NA","0","0","0","11","9","0","0","0","0","11","9","NA","NA","0","NA","0","NA","0","2","NA","11","NA","9","9","NA","9","NA","9","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","9","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","11","9","0","9","NA","NA","11","9","9","NA","0","NA","NA","NA","11","9","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","9","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","594219","NA","595727","465444","594723","NA","NA","28613","NA","481164","470450","599732","NA","26218","474507","NA","473950","603247","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","596232","594719","NA","596227","NA","596727","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","603744","NA","603742","NA","NA","NA","NA","NA","NA","NA","NA","471950","603232","340236","594005","NA","NA","467451","596732","591714","NA","NA","NA","NA","NA","464936","594004","Extended template","0","0","0","yes","1024","NATION"
"8","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","10","NA","10","11","10","NA","NA","0","0","0","11","10","0","0","0","0","11","10","NA","NA","0","NA","0","NA","0","2","NA","11","NA","10","10","NA","10","NA","10","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","10","NA","10","NA","NA","NA","NA","NA","NA","NA","NA","11","10","0","10","NA","NA","11","10","10","NA","0","NA","NA","NA","11","10","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","10","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","606263","NA","607771","465444","606767","NA","NA","28613","NA","481164","470450","611776","NA","26218","474507","NA","473950","615275","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","608276","606763","NA","608271","NA","608771","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","615772","NA","615770","NA","NA","NA","NA","NA","NA","NA","NA","471950","612276","340236","606049","NA","NA","467451","608776","603749","NA","NA","NA","NA","NA","464936","606048","Extended template","0","0","0","yes","1024","PROSE"
"7","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","11","11","11","NA","11","11","11","NA","NA","0","0","0","11","11","0","0","0","0","11","11","NA","NA","0","NA","0","NA","0","2","NA","11","NA","11","11","NA","11","NA","11","NA","2","0","0","NA","11","NA","NA","NA","NA","NA","11","11","NA","11","NA","NA","NA","NA","NA","NA","NA","NA","11","11","0","11","NA","NA","11","11","11","NA","0","NA","NA","NA","11","11","Tue Jan 28 14:09:06 2025","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_BC.osexp","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","11","2","11","/Users/eyelink/Desktop/Siyue_ProdPupil_Fall24/data/subject-18.csv","xpyriment","Kafkaesque Koffka","3.2.8","0","space","NA","q","space","NA","NA","NA","space","space","NA","NA","NA","NA","NA","NA","775","NA","2394","6656","NA","NA","NA","611","775","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","18","even","10309","NA","NA","464940","466448","618286","NA","619794","465444","618790","NA","NA","28613","NA","481164","470450","623799","NA","26218","474507","NA","473950","627313","NA","NA","4170","NA","483989","NA","4189","21170","NA","466952","NA","620299","618786","NA","620294","NA","620794","NA","21176","9697","483213","NA","474445","NA","NA","NA","NA","NA","474447","627810","NA","627808","NA","NA","NA","NA","NA","NA","NA","NA","471950","627298","340236","618071","NA","NA","467451","620799","615777","NA","NA","NA","NA","NA","464936","618070","Extended template","0","0","0","yes","1024","JUICE"
