"List_Number","SOA","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","condition","coordinates","correct","correct_end_of_familiarization","correct_instructions","correct_keyboard_response","correct_new_keyboard_response","count_Familiarization","count_Test_loop","count_about_this_template","count_block_loop","count_delay","count_end_of_experiment","count_end_of_familiarization","count_end_of_practice","count_end_of_study","count_end_of_trial","count_equal_instruction","count_ex_instruction","count_experiment","count_experimental_loop","count_experimenter","count_familiarization_sequence","count_feedback","count_fixation_NT","count_fixation_NT_1","count_instruction_cue","count_instructions","count_keyboard_response","count_logger","count_loop","count_new_inline_script","count_new_keyboard_response","count_new_logger","count_new_logger_1","count_new_loop","count_new_sketchpad","count_new_sketchpad_1","count_new_sketchpad_2","count_new_sketchpad_3","count_new_sketchpad_4","count_new_sketchpad_5","count_plus_instruction","count_post_cue","count_practice_loop","count_reset_feedback","count_sketchpad","count_stimuli","count_test_instructions","count_test_log","count_test_sequence","count_trial_sequence","count_trial_sequence_1","cue","datetime","description","disable_garbage_collection","e_SO","empty_column","eq_sq","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","instruction","keyboard_backend","live_row","live_row_Familiarization","live_row_practice_loop","logfile","mouse_backend","opensesame_codename","opensesame_version","repeat_cycle","response","response_end_of_experiment","response_end_of_familiarization","response_end_of_practice","response_end_of_study","response_experimenter","response_feedback","response_instructions","response_keyboard_response","response_new_keyboard_response","response_new_sketchpad","response_new_sketchpad_1","response_new_sketchpad_3","response_new_sketchpad_5","response_test_instructions","response_time","response_time_end_of_experiment","response_time_end_of_familiarization","response_time_end_of_practice","response_time_end_of_study","response_time_experimenter","response_time_feedback","response_time_instructions","response_time_keyboard_response","response_time_new_keyboard_response","response_time_new_sketchpad","response_time_new_sketchpad_1","response_time_new_sketchpad_3","response_time_new_sketchpad_5","response_time_test_instructions","round_decimals","sampler_backend","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","time_Familiarization","time_Test_loop","time_about_this_template","time_block_loop","time_delay","time_end_of_experiment","time_end_of_familiarization","time_end_of_practice","time_end_of_study","time_end_of_trial","time_equal_instruction","time_ex_instruction","time_experiment","time_experimental_loop","time_experimenter","time_familiarization_sequence","time_feedback","time_fixation_NT","time_fixation_NT_1","time_instruction_cue","time_instructions","time_keyboard_response","time_logger","time_loop","time_new_inline_script","time_new_keyboard_response","time_new_logger","time_new_logger_1","time_new_loop","time_new_sketchpad","time_new_sketchpad_1","time_new_sketchpad_2","time_new_sketchpad_3","time_new_sketchpad_4","time_new_sketchpad_5","time_plus_instruction","time_post_cue","time_practice_loop","time_reset_feedback","time_sketchpad","time_stimuli","time_test_instructions","time_test_log","time_test_sequence","time_trial_sequence","time_trial_sequence_1","title","total_correct","total_response_time","total_responses","uniform_coordinates","width","word"
"NA","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Exes","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","10","0","0","0","0","10","NA","NA","0","0","NA","2","NA","10","NA","2","0","NA","NA","NA","NA","NA","NA","10","NA","NA","NA","NA","NA","NA","0","NA","10","0","NA","NA","10","0","NA","NA","NA","10","NA","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","10","2","10","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","30561","NA","30561","NA","NA","NA","NA","145669","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","288063","NA","165920","NA","NA","291568","NA","NA","4287","NA","NA","160873","NA","284553","NA","160887","4300","NA","NA","NA","NA","NA","NA","292063","NA","NA","NA","NA","NA","NA","NA","NA","289569","196483","NA","NA","285058","NA","NA","NA","NA","284543","Extended template","0","0","0","yes","1024","PET"
"NA","2995","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","11","0","0","0","0","11","NA","NA","0","0","NA","2","NA","11","NA","2","0","NA","NA","NA","NA","NA","NA","11","NA","NA","NA","NA","NA","NA","0","NA","11","0","NA","NA","11","0","NA","NA","NA","11","NA","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","11","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","NA","NA","NA","NA","space","NA","NA","NA","NA","NA","NA","NA","30561","NA","30561","NA","NA","NA","NA","145669","NA","NA","NA","NA","NA","NA","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","296843","NA","165920","NA","NA","299867","NA","NA","4287","NA","NA","160873","NA","293333","NA","160887","4300","NA","NA","NA","NA","NA","NA","300362","NA","NA","NA","NA","NA","NA","NA","NA","299848","196483","NA","NA","293838","NA","NA","NA","NA","293323","Extended template","0","0","0","yes","1024","HAT"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","12","0","0","0","0","12","NA","NA","0","0","NA","2","NA","12","NA","2","0","NA","NA","NA","NA","NA","NA","12","NA","NA","NA","NA","NA","NA","0","NA","12","0","NA","NA","12","0","NA","NA","NA","12","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","0","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","337300","NA","165920","300412","NA","340817","NA","NA","4287","332515","NA","160873","NA","333790","NA","160887","4300","NA","NA","NA","NA","NA","NA","341312","NA","NA","NA","NA","NA","NA","306257","NA","340805","196483","NA","NA","334295","NA","NA","NA","NA","333779","Extended template","0","0","0","yes","1024","HAWK"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","13","0","0","0","0","13","NA","NA","0","0","NA","2","NA","13","NA","2","0","NA","NA","NA","NA","NA","NA","13","NA","NA","NA","NA","NA","NA","0","NA","13","0","NA","NA","13","0","NA","NA","NA","13","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","1","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","346096","NA","165920","300412","NA","349600","NA","NA","4287","332515","NA","160873","NA","342586","NA","160887","4300","NA","NA","NA","NA","NA","NA","350095","NA","NA","NA","NA","NA","NA","306257","NA","346601","196483","NA","NA","343091","NA","NA","NA","NA","342575","Extended template","0","0","0","yes","1024","GOSPEL"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","14","0","0","0","0","14","NA","NA","0","0","NA","2","NA","14","NA","2","0","NA","NA","NA","NA","NA","NA","14","NA","NA","NA","NA","NA","NA","0","NA","14","0","NA","NA","14","0","NA","NA","NA","14","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","2","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","354879","NA","165920","300412","NA","358400","NA","NA","4287","332515","NA","160873","NA","351369","NA","160887","4300","NA","NA","NA","NA","NA","NA","358895","NA","NA","NA","NA","NA","NA","306257","NA","358385","196483","NA","NA","351874","NA","NA","NA","NA","351358","Extended template","0","0","0","yes","1024","NARROW"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","15","0","0","0","0","15","NA","NA","0","0","NA","2","NA","15","NA","2","0","NA","NA","NA","NA","NA","NA","15","NA","NA","NA","NA","NA","NA","0","NA","15","0","NA","NA","15","0","NA","NA","NA","15","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","3","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","363682","NA","165920","300412","NA","367186","NA","NA","4287","332515","NA","160873","NA","360172","NA","160887","4300","NA","NA","NA","NA","NA","NA","367681","NA","NA","NA","NA","NA","NA","306257","NA","364187","196483","NA","NA","360677","NA","NA","NA","NA","360162","Extended template","0","0","0","yes","1024","USAGE"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","16","0","0","0","0","16","NA","NA","0","0","NA","2","NA","16","NA","2","0","NA","NA","NA","NA","NA","NA","16","NA","NA","NA","NA","NA","NA","0","NA","16","0","NA","NA","16","0","NA","NA","NA","16","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","4","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","372462","NA","165920","300412","NA","375966","NA","NA","4287","332515","NA","160873","NA","368952","NA","160887","4300","NA","NA","NA","NA","NA","NA","376461","NA","NA","NA","NA","NA","NA","306257","NA","373967","196483","NA","NA","369457","NA","NA","NA","NA","368942","Extended template","0","0","0","yes","1024","DETAIL"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","17","0","0","0","0","17","NA","NA","0","0","NA","2","NA","17","NA","2","0","NA","NA","NA","NA","NA","NA","17","NA","NA","NA","NA","NA","NA","0","NA","17","0","NA","NA","17","0","NA","NA","NA","17","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","5","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","381242","NA","165920","300412","NA","384746","NA","NA","4287","332515","NA","160873","NA","377732","NA","160887","4300","NA","NA","NA","NA","NA","NA","385241","NA","NA","NA","NA","NA","NA","306257","NA","382747","196483","NA","NA","378238","NA","NA","NA","NA","377722","Extended template","0","0","0","yes","1024","GALLERY"
"3","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","18","0","0","0","0","18","NA","NA","0","0","NA","2","NA","18","NA","2","0","NA","NA","NA","NA","NA","NA","18","NA","NA","NA","NA","NA","NA","0","NA","18","0","NA","NA","18","0","NA","NA","NA","18","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","6","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","390025","NA","165920","300412","NA","393529","NA","NA","4287","332515","NA","160873","NA","386515","NA","160887","4300","NA","NA","NA","NA","NA","NA","394024","NA","NA","NA","NA","NA","NA","306257","NA","391530","196483","NA","NA","387020","NA","NA","NA","NA","386505","Extended template","0","0","0","yes","1024","NEON"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","19","0","0","0","0","19","NA","NA","0","0","NA","2","NA","19","NA","2","0","NA","NA","NA","NA","NA","NA","19","NA","NA","NA","NA","NA","NA","0","NA","19","0","NA","NA","19","0","NA","NA","NA","19","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","7","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","398807","NA","165920","300412","NA","402311","NA","NA","4287","332515","NA","160873","NA","395296","NA","160887","4300","NA","NA","NA","NA","NA","NA","402806","NA","NA","NA","NA","NA","NA","306257","NA","400312","196483","NA","NA","395802","NA","NA","NA","NA","395286","Extended template","0","0","0","yes","1024","WRITING"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","20","0","0","0","0","20","NA","NA","0","0","NA","2","NA","20","NA","2","0","NA","NA","NA","NA","NA","NA","20","NA","NA","NA","NA","NA","NA","0","NA","20","0","NA","NA","20","0","NA","NA","NA","20","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","8","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","407590","NA","165920","300412","NA","411100","NA","NA","4287","332515","NA","160873","NA","404080","NA","160887","4300","NA","NA","NA","NA","NA","NA","411595","NA","NA","NA","NA","NA","NA","306257","NA","411095","196483","NA","NA","404585","NA","NA","NA","NA","404070","Extended template","0","0","0","yes","1024","MYTH"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","21","0","0","0","0","21","NA","NA","0","0","NA","2","NA","21","NA","2","0","NA","NA","NA","NA","NA","NA","21","NA","NA","NA","NA","NA","NA","0","NA","21","0","NA","NA","21","0","NA","NA","NA","21","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","9","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","416378","NA","165920","300412","NA","419900","NA","NA","4287","332515","NA","160873","NA","412868","NA","160887","4300","NA","NA","NA","NA","NA","NA","420395","NA","NA","NA","NA","NA","NA","306257","NA","419883","196483","NA","NA","413373","NA","NA","NA","NA","412858","Extended template","0","0","0","yes","1024","WINDOW"
"1","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","22","0","0","0","0","22","NA","NA","0","0","NA","2","NA","22","NA","2","0","NA","NA","NA","NA","NA","NA","22","NA","NA","NA","NA","NA","NA","0","NA","22","0","NA","NA","22","0","NA","NA","NA","22","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","10","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","425178","NA","165920","300412","NA","428700","NA","NA","4287","332515","NA","160873","NA","421668","NA","160887","4300","NA","NA","NA","NA","NA","NA","429195","NA","NA","NA","NA","NA","NA","306257","NA","428684","196483","NA","NA","422173","NA","NA","NA","NA","421658","Extended template","0","0","0","yes","1024","TALENT"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","23","0","0","0","0","23","NA","NA","0","0","NA","2","NA","23","NA","2","0","NA","NA","NA","NA","NA","NA","23","NA","NA","NA","NA","NA","NA","0","NA","23","0","NA","NA","23","0","NA","NA","NA","23","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","11","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","433977","NA","165920","300412","NA","437481","NA","NA","4287","332515","NA","160873","NA","430467","NA","160887","4300","NA","NA","NA","NA","NA","NA","437976","NA","NA","NA","NA","NA","NA","306257","NA","435482","196483","NA","NA","430972","NA","NA","NA","NA","430457","Extended template","0","0","0","yes","1024","PARK"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","24","0","0","0","0","24","NA","NA","0","0","NA","2","NA","24","NA","2","0","NA","NA","NA","NA","NA","NA","24","NA","NA","NA","NA","NA","NA","0","NA","24","0","NA","NA","24","0","NA","NA","NA","24","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","12","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","442762","NA","165920","300412","NA","446266","NA","NA","4287","332515","NA","160873","NA","439252","NA","160887","4300","NA","NA","NA","NA","NA","NA","446761","NA","NA","NA","NA","NA","NA","306257","NA","443266","196483","NA","NA","439757","NA","NA","NA","NA","439242","Extended template","0","0","0","yes","1024","JAZZ"
"5","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","25","0","0","0","0","25","NA","NA","0","0","NA","2","NA","25","NA","2","0","NA","NA","NA","NA","NA","NA","25","NA","NA","NA","NA","NA","NA","0","NA","25","0","NA","NA","25","0","NA","NA","NA","25","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","13","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","451547","NA","165920","300412","NA","455051","NA","NA","4287","332515","NA","160873","NA","448037","NA","160887","4300","NA","NA","NA","NA","NA","NA","455546","NA","NA","NA","NA","NA","NA","306257","NA","452052","196483","NA","NA","448542","NA","NA","NA","NA","448025","Extended template","0","0","0","yes","1024","INTERVAL"
"2","495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","26","0","0","0","0","26","NA","NA","0","0","NA","2","NA","26","NA","2","0","NA","NA","NA","NA","NA","NA","26","NA","NA","NA","NA","NA","NA","0","NA","26","0","NA","NA","26","0","NA","NA","NA","26","Plus","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","2995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","14","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","460515","NA","165920","300412","NA","464019","NA","NA","4287","332515","NA","160873","NA","457005","NA","160887","4300","NA","NA","NA","NA","NA","NA","464514","NA","NA","NA","NA","NA","NA","306257","NA","461020","196483","NA","NA","457510","NA","NA","NA","NA","456996","Extended template","0","0","0","yes","1024","RAKE"
"6","1495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","27","0","0","0","0","27","NA","NA","0","0","NA","2","NA","27","NA","2","0","NA","NA","NA","NA","NA","NA","27","NA","NA","NA","NA","NA","NA","0","NA","27","0","NA","NA","27","0","NA","NA","NA","27","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","1995","NA","equals","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","15","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","469295","NA","165920","300412","NA","472799","NA","NA","4287","332515","NA","160873","NA","465785","NA","160887","4300","NA","NA","NA","NA","NA","NA","473294","NA","NA","NA","NA","NA","NA","306257","NA","470800","196483","NA","NA","466290","NA","NA","NA","NA","465775","Extended template","0","0","0","yes","1024","VECTOR"
"4","3495","undefined","undefined","undefined","undefined","#808080","yes","xpyriment","legacy","legacy","0","Plus","uniform","undefined","undefined","undefined","NA","NA","0","0","NA","NA","28","0","0","0","0","28","NA","NA","0","0","NA","2","NA","28","NA","2","0","NA","NA","NA","NA","NA","NA","28","NA","NA","NA","NA","NA","NA","0","NA","28","0","NA","NA","28","0","NA","NA","NA","28","Exes","Tue Feb 26 14:04:11 2019","A template containing a practice and an experimental phase","yes","0","NA","Square","Prod_SOA_AC.osexp","/Users/researcher/Desktop/Experiments/Prod_SOA","no","Courier","no","18","no","#0d0c0d","no","yes","768","iequals","legacy","16","2","11","/Users/researcher/Desktop/Experiments/Prod_SOA/PS002.csv","xpyriment","Kafkaesque Koffka","3.2.5","0","space","NA","space","space","NA","NA","NA","space","NA","NA","NA","NA","NA","space","NA","26256","NA","30561","5837","NA","NA","NA","145669","NA","NA","NA","NA","NA","26256","NA","2","legacy","1024","2","48000","-16","experiment","2","even","149980","NA","NA","NA","478079","NA","165920","300412","NA","481600","NA","NA","4287","332515","NA","160873","NA","474569","NA","160887","4300","NA","NA","NA","NA","NA","NA","482095","NA","NA","NA","NA","NA","NA","306257","NA","481584","196483","NA","NA","475074","NA","NA","NA","NA","474559","Extended template","0","0","0","yes","1024","PASSIVE"
